"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ARG","Argentina","2019","2019",1.00823,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ARG","Argentina","2020","2020",1.10066,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ARG","Argentina","2021","2021",0.91157,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MLI","Mali","2017","2017",1.6929,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MLI","Mali","2019","2019",1.75059,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MLI","Mali","2020","2020",2.18412,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MLI","Mali","2021","2021",2.52332,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BMU","Bermuda","2017","2017",0.22504,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BMU","Bermuda","2023","2023",0.19011,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","COK","Cook Islands","2017","2017",0.19837,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","COK","Cook Islands","2018","2018",0.20374,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","COK","Cook Islands","2019","2019",0.03491,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","COK","Cook Islands","2020","2020",0.36874,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","COK","Cook Islands","2021","2021",0.51532,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","COK","Cook Islands","2022","2022",0.51136,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","KHM","Cambodia","2017","2017",0.37277,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","KHM","Cambodia","2018","2018",0.44211,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","KHM","Cambodia","2020","2020",0.52681,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","KHM","Cambodia","2021","2021",0.55163,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NOR","Norway","2017","2017",1.84414,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NOR","Norway","2018","2018",1.84572,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NOR","Norway","2019","2019",1.89726,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NOR","Norway","2020","2020",1.98016,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MCO","Monaco","2019","2019",0.24968,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MCO","Monaco","2021","2021",0.33441,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ESP","Spain","2017","2017",0.93382,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ESP","Spain","2018","2018",0.9242,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ESP","Spain","2019","2019",0.93888,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ESP","Spain","2020","2020",1.078,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","DNK","Denmark","2017","2017",1.10616,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","DNK","Denmark","2018","2018",1.08195,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","DNK","Denmark","2019","2019",1.05061,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","DNK","Denmark","2020","2020",1.10693,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PAK","Pakistan","2017","2017",0.5129,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PAK","Pakistan","2018","2018",0.57467,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PAK","Pakistan","2019","2019",0.06759,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PAK","Pakistan","2020","2020",0.49843,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PAK","Pakistan","2021","2021",0.4325,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PAK","Pakistan","2022","2022",0.41089,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","FRA","France","2017","2017",0.70285,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","FRA","France","2018","2018",0.68735,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","FRA","France","2019","2019",0.671,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","FRA","France","2020","2020",0.70664,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","SEN","Senegal","2018","2018",0.6402,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","SEN","Senegal","2021","2021",0.50555,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","SEN","Senegal","2022","2022",0.52837,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CZE","Czechia","2017","2017",0.69572,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CZE","Czechia","2018","2018",0.92332,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CZE","Czechia","2019","2019",0.92987,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CZE","Czechia","2020","2020",0.8611,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AFG","Afghanistan","2021","2021",0.64208,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2020","2020",0.45471,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2021","2021",0.29836,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BTN","Bhutan","2017","2017",2.58349,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BTN","Bhutan","2018","2018",2.28882,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BTN","Bhutan","2019","2019",1.92255,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BTN","Bhutan","2020","2020",2.45906,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BTN","Bhutan","2021","2021",0.91085,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BTN","Bhutan","2022","2022",0.91579,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","VEN","Venezuela (Bolivarian Republic of)","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ZAF","South Africa","2017","2017",0.19196,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ZAF","South Africa","2018","2018",0.09785,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ZAF","South Africa","2019","2019",0.13465,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ZAF","South Africa","2020","2020",0.16186,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ZAF","South Africa","2021","2021",0.13988,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ZAF","South Africa","2022","2022",0.09941,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MYS","Malaysia","2017","2017",1.96608,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MYS","Malaysia","2018","2018",1.8528,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MYS","Malaysia","2019","2019",1.56203,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MYS","Malaysia","2020","2020",1.56327,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MYS","Malaysia","2022","2022",1.25427,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MUS","Mauritius","2017","2017",0.06926,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CRI","Costa Rica","2017","2017",0.84109,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CRI","Costa Rica","2018","2018",0.67273,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CRI","Costa Rica","2019","2019",1.03912,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CRI","Costa Rica","2020","2020",1.29359,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CRI","Costa Rica","2021","2021",1.18942,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2017","2017",1.96889,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2018","2018",1.92744,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2021","2021",2.18789,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2022","2022",2.03558,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2017","2017",0.18958,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2018","2018",0.18192,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2019","2019",0.1675,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2020","2020",0.15299,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2021","2021",0.14918,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2022","2022",0.18802,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","TUR","Türkiye","2017","2017",0.2372,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","TUR","Türkiye","2018","2018",0.26909,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","TUR","Türkiye","2019","2019",0.30604,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","TUR","Türkiye","2020","2020",0.24135,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PHL","Philippines","2017","2017",0.28314,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PHL","Philippines","2018","2018",0.28177,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PHL","Philippines","2019","2019",0.20144,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PHL","Philippines","2020","2020",0.23679,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PHL","Philippines","2021","2021",0.24667,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","PHL","Philippines","2022","2022",0.21813,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","NIU","Niue","2017","2017",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BGD","Bangladesh","2019","2019",0.38921,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BGD","Bangladesh","2020","2020",0.35459,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","EST","Estonia","2017","2017",1.31451,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","EST","Estonia","2018","2018",1.43993,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","EST","Estonia","2019","2019",1.38982,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","EST","Estonia","2020","2020",1.41332,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GMB","Gambia","2017","2017",1.35705,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GMB","Gambia","2018","2018",1.22193,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GMB","Gambia","2019","2019",1.54983,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GMB","Gambia","2020","2020",1.77773,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GMB","Gambia","2021","2021",1.73674,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GMB","Gambia","2022","2022",1.15085,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","NLD","Netherlands","2017","2017",2.09729,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","NLD","Netherlands","2018","2018",2.14863,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","NLD","Netherlands","2019","2019",2.04462,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","NLD","Netherlands","2020","2020",2.12251,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2017","2017",0.31159,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2019","2019",0.3286,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2020","2020",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2022","2022",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDA","Republic of Moldova","2017","2017",0.84162,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDA","Republic of Moldova","2018","2018",0.65916,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDA","Republic of Moldova","2019","2019",0.97731,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDA","Republic of Moldova","2020","2020",0.94461,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDA","Republic of Moldova","2021","2021",0.8073,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SVN","Slovenia","2017","2017",0.94547,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SVN","Slovenia","2018","2018",1.01221,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SVN","Slovenia","2019","2019",1.01955,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SVN","Slovenia","2020","2020",1.15676,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ZMB","Zambia","2017","2017",0.01503,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CHE","Switzerland","2017","2017",1.74155,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CHE","Switzerland","2018","2018",1.67995,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CHE","Switzerland","2019","2019",1.6788,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CHE","Switzerland","2020","2020",1.75134,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ITA","Italy","2017","2017",0.47289,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ITA","Italy","2018","2018",0.47608,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ITA","Italy","2019","2019",0.4886,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ITA","Italy","2020","2020",0.48024,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NZL","New Zealand","2019","2019",0.36482,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NZL","New Zealand","2021","2021",0.35998,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LUX","Luxembourg","2017","2017",0.4494,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LUX","Luxembourg","2018","2018",0.40033,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LUX","Luxembourg","2019","2019",0.44817,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LUX","Luxembourg","2020","2020",0.45656,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","DMA","Dominica","2019","2019",0.88897,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","DMA","Dominica","2020","2020",0.65425,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ARM","Armenia","2017","2017",0.55738,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ARM","Armenia","2020","2020",0.47671,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ARM","Armenia","2021","2021",0.38827,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ARM","Armenia","2022","2022",0.36141,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MNG","Mongolia","2017","2017",1.18921,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2017","2017",0.1333,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2018","2018",0.14094,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2019","2019",0.12099,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2020","2020",0.11834,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ISL","Iceland","2017","2017",1.07243,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ISL","Iceland","2018","2018",1.05265,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ISL","Iceland","2019","2019",1.06455,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ISL","Iceland","2020","2020",1.11379,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FJI","Fiji","2017","2017",0.12043,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FJI","Fiji","2018","2018",0.02975,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FJI","Fiji","2019","2019",0.03115,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FJI","Fiji","2020","2020",0.01741,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FJI","Fiji","2021","2021",0.01584,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GRD","Grenada","2017","2017",0.99403,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MRT","Mauritania","2019","2019",0.3314,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MRT","Mauritania","2020","2020",0.32861,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MRT","Mauritania","2021","2021",0.22908,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MRT","Mauritania","2022","2022",0.32479,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MDV","Maldives","2017","2017",0.74668,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MDV","Maldives","2018","2018",0.414,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MDV","Maldives","2019","2019",0.80153,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MDV","Maldives","2021","2021",0.72125,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MDV","Maldives","2022","2022",0.73671,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LKA","Sri Lanka","2017","2017",0.86555,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LKA","Sri Lanka","2018","2018",0.59347,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LKA","Sri Lanka","2019","2019",0.53109,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LKA","Sri Lanka","2020","2020",0.40933,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LKA","Sri Lanka","2021","2021",0.39972,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LKA","Sri Lanka","2022","2022",0.3237,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IND","India","2017","2017",1.0588,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IND","India","2018","2018",1.09932,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IND","India","2019","2019",1.02358,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IND","India","2020","2020",1.00882,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IND","India","2021","2021",1.08606,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JOR","Jordan","2017","2017",0.91868,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JOR","Jordan","2018","2018",0.86682,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JOR","Jordan","2019","2019",0.93675,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JOR","Jordan","2021","2021",1.00792,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JOR","Jordan","2022","2022",1.06779,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LUX","Luxembourg","2017","2017",0.46785,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LUX","Luxembourg","2018","2018",0.49921,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LUX","Luxembourg","2019","2019",0.52735,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LUX","Luxembourg","2020","2020",0.53179,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","AND","Andorra","2017","2017",0.7093,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","AND","Andorra","2018","2018",0.69546,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","AND","Andorra","2019","2019",0.67891,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","AND","Andorra","2022","2022",0.60953,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","KHM","Cambodia","2017","2017",0.13858,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","KHM","Cambodia","2018","2018",0.15153,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","KHM","Cambodia","2020","2020",0.18257,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","KHM","Cambodia","2021","2021",0.17615,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NOR","Norway","2017","2017",0.71664,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NOR","Norway","2018","2018",0.76786,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NOR","Norway","2019","2019",0.79715,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NOR","Norway","2020","2020",0.87043,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","TUR","Türkiye","2017","2017",0.75873,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","TUR","Türkiye","2018","2018",0.75384,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","TUR","Türkiye","2019","2019",0.86319,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","TUR","Türkiye","2020","2020",0.74697,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","PRY","Paraguay","2020","2020",1.45261,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","PRY","Paraguay","2021","2021",1.26778,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CHL","Chile","2017","2017",0.99141,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CHL","Chile","2018","2018",0.99976,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CHL","Chile","2019","2019",1.02252,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CHL","Chile","2020","2020",1.01408,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2017","2017",0.78321,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2018","2018",0.74422,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2019","2019",0.82307,,
